"","Screen_bg","consentkey.keys","consentkey.rt","beginexp.keys","beginexp.rt","checkresp.keys","checkresp.corr","checkresp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","Question","Solution","participant","Age","Gender","Handedness","Native.Language","date","expName","psychopyVersion","OS","frameRate","browser","xResolution","yResolution","gotoPrac.keys","gotoPrac.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","Prac_start.keys","Prac_start.rt","PreTargetDisplayTime","Target","ResponseKey_p.keys","ResponseKey_p.corr","ResponseKey_p.rt","prctrials.thisRepN","prctrials.thisTrialN","prctrials.thisN","prctrials.thisIndex","prctrials.ran","Block","Distractor1","Distractor2","Condition","Validity","CorrectAnswer","PositionT","PositionD","Saliency","WordPair","pracend.keys","pracend.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","ResponseKey.keys","ResponseKey.corr","ResponseKey.rt","firstlearntrials.thisRepN","firstlearntrials.thisTrialN","firstlearntrials.thisN","firstlearntrials.thisIndex","firstlearntrials.ran","brkcontinue.keys","Exptrials.thisRepN","Exptrials.thisTrialN","Exptrials.thisN","Exptrials.thisIndex","Exptrials.ran","brkcontinue.rt","afterpause.keys","afterpause.rt","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","blocks.ran","CAproceed.keys","CAproceed.rt","CA_RespKey.keys","CA_RespKey.corr","CA_RespKey.rt","ContAwareness.thisRepN","ContAwareness.thisTrialN","ContAwareness.thisN","ContAwareness.thisIndex","ContAwareness.ran","AwarenessResp.keys","AwarenessResp.rt","Questionnaire.thisRepN","Questionnaire.thisTrialN","Questionnaire.thisN","Questionnaire.thisIndex","Questionnaire.ran","AwareQ","Performance","ContingencyChkScore","todebrief.keys","todebrief.rt","ExpExit.keys","ExpExit.rt"
"35","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"3","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Tisch","Stein","learn","valid","a","bottom","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.8580350000411272,1.2027800000505522]",1,4,12,7,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"36","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"9","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Stein","Tisch","learn","valid","a","top","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7133250000188127]",1,5,13,1,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"37","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"3","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5442400000756606]",1,6,14,5,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"38","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"4","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Kreis","Markt","learn","valid","l","bottom","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5456949999788776]",1,7,15,4,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"39","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"6","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Kreis","Markt","learn","valid","l","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.8612749999156222]",2,0,16,0,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"40","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"7","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.8035099999979138]",2,1,17,5,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"41","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"4","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Kreis","Markt","learn","valid","l","bottom","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5198950000340119]",2,2,18,4,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"42","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"2","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5961850000312552]",2,3,19,2,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"43","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"6","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Markt","Kreis","learn","valid","l","bottom","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.48057000001426786]",2,4,20,6,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"44","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"7","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Stein","Tisch","learn","valid","a","top","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5764849999686703]",2,5,21,1,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"45","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"3","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Tisch","Stein","learn","valid","a","top","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.44631999998819083,0.830904999980703]",2,6,22,3,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"46","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"5","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Tisch","Stein","learn","valid","a","bottom","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7136300000129268]",2,7,23,7,1,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"47","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","top","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.6866950000403449,1.1246299999766052]",NA,NA,NA,NA,NA,"",0,0,0,192,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"48","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","top","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.653649999992922,0.9864599999273196]",NA,NA,NA,NA,NA,"",0,1,1,57,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"49","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","invalid","l","bottom","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[0.7776049999520183,1.156224999926053]",NA,NA,NA,NA,NA,"",0,2,2,71,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"50","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","a","bottom","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.7633100000675768,1.1080300000030547]",NA,NA,NA,NA,NA,"",0,3,3,159,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"51","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","top","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.8096900000236928]",NA,NA,NA,NA,NA,"",0,4,4,35,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"52","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","valid","a","bottom","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.663774999906309]",NA,NA,NA,NA,NA,"",0,5,5,149,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"53","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","bottom","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5480449999449775]",NA,NA,NA,NA,NA,"",0,6,6,20,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"54","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","invalid","a","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5823549999622628]",NA,NA,NA,NA,NA,"",0,7,7,64,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"55","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","invalid","a","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.4483849999960512,0.6461199999321252]",NA,NA,NA,NA,NA,"",0,8,8,218,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"56","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","bottom","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[0.931830000015907,1.2314799999585375]",NA,NA,NA,NA,NA,"",0,9,9,174,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"57","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","invalid","l","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4686900000087917]",NA,NA,NA,NA,NA,"",0,10,10,195,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"58","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","top","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6475050000008196]",NA,NA,NA,NA,NA,"",0,11,11,1,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"59","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","bottom","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6186650000745431]",NA,NA,NA,NA,NA,"",0,12,12,111,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"60","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4674850000301376]",NA,NA,NA,NA,NA,"",0,13,13,40,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"61","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","top","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4805900000501424]",NA,NA,NA,NA,NA,"",0,14,14,16,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"62","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","invalid","l","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4283499999437481]",NA,NA,NA,NA,NA,"",0,15,15,211,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"63","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","top","bottom","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7633200000273064]",NA,NA,NA,NA,NA,"",0,16,16,19,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"64","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","valid","a","top","nil","salient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6809950000606477]",NA,NA,NA,NA,NA,"",0,17,17,145,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"65","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","top","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5307549999561161]",NA,NA,NA,NA,NA,"",0,18,18,154,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"66","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","bottom","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[0.5134499999694526,0.9467899999581277]",NA,NA,NA,NA,NA,"",0,19,19,110,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"67","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","invalid","l","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5168249999405816]",NA,NA,NA,NA,NA,"",0,20,20,69,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"68","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6145900000119582]",NA,NA,NA,NA,NA,"",0,21,21,13,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"69","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","a","bottom","nil","nonsalient",3,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6864899999927729]",NA,NA,NA,NA,NA,"",0,22,22,183,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"70","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","bottom","top","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7003649999387562]",NA,NA,NA,NA,NA,"",0,23,23,116,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
"71","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1234,25,"male","right","German","2020-10-12_14h21.46.775","OS_Exp2_v2","2020.1.3","Win32",60,"Chrome",1280,720,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","invalid","a","top","bottom","Kreis",3,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.7849900000728667,1.6157450000755489]",NA,NA,NA,NA,NA,"",0,24,24,66,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA
