"","Screen_bg","consentkey.keys","consentkey.rt","beginexp.keys","beginexp.rt","checkresp.keys","checkresp.corr","checkresp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","Question","Solution","participant","Age","Gender","Handedness","Native.Language","date","expName","psychopyVersion","OS","frameRate","browser","xResolution","yResolution","gotoPrac.keys","gotoPrac.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","Prac_start.keys","Prac_start.rt","PreTargetDisplayTime","Target","ResponseKey_p.keys","ResponseKey_p.corr","ResponseKey_p.rt","prctrials.thisRepN","prctrials.thisTrialN","prctrials.thisN","prctrials.thisIndex","prctrials.ran","Block","Distractor1","Distractor2","Condition","Validity","CorrectAnswer","PositionT","PositionD","Saliency","WordPair","pracend.keys","pracend.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","ResponseKey.keys","ResponseKey.corr","ResponseKey.rt","firstlearntrials.thisRepN","firstlearntrials.thisTrialN","firstlearntrials.thisN","firstlearntrials.thisIndex","firstlearntrials.ran","brkcontinue.keys","Exptrials.thisRepN","Exptrials.thisTrialN","Exptrials.thisN","Exptrials.thisIndex","Exptrials.ran","brkcontinue.rt","afterpause.keys","afterpause.rt","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","blocks.ran","CAproceed.keys","CAproceed.rt","CA_RespKey.keys","CA_RespKey.corr","CA_RespKey.rt","ContAwareness.thisRepN","ContAwareness.thisTrialN","ContAwareness.thisN","ContAwareness.thisIndex","ContAwareness.ran","AwarenessResp.keys","AwarenessResp.rt","Questionnaire.thisRepN","Questionnaire.thisTrialN","Questionnaire.thisN","Questionnaire.thisIndex","Questionnaire.ran","AwareQ","Performance","ContingencyChkScore","todebrief.keys","todebrief.rt","ExpExit.keys","ExpExit.rt"
"35","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"3","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Stein","Tisch","learn","valid","a","top","top","Stein",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.622099999920465]",1,4,12,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"36","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"2","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Kreis","Markt","learn","valid","l","bottom","top","Kreis",3,NA,NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[0.6050099999411032,1.082810000050813]",1,5,13,4,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"37","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"6","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Kreis","Markt","learn","valid","l","top","top","Kreis",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5172549999551848]",1,6,14,0,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"38","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"4","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.499489999958314]",1,7,15,2,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"39","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.4,"5","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Stein","Tisch","learn","valid","a","top","top","Stein",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.4972800000105053]",2,0,16,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"40","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"8","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Kreis","Markt","learn","valid","l","top","top","Kreis",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5495300000766292]",2,1,17,0,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"41","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"2","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5329700000584126]",2,2,18,2,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"42","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"9","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Tisch","Stein","learn","valid","a","top","bottom","Stein",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5823749999981374]",2,3,19,3,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"43","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.4,"5","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Tisch","Stein","learn","valid","a","bottom","bottom","Stein",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.8490849999943748]",2,4,20,7,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"44","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"8","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Kreis","Markt","learn","valid","l","bottom","top","Kreis",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6964750000042841]",2,5,21,4,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"45","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"2","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Markt","Kreis","learn","valid","l","bottom","bottom","Kreis",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6333549999399111]",2,6,22,6,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"46","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"5","",NA,"",NA,NA,NA,NA,NA,"HeadStartLearn","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6373800000874326]",2,7,23,5,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"47","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","top","bottom","Stein",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7830149999354035]",NA,NA,NA,NA,NA,"",0,0,0,19,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"48","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","top","top","Kreis",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5195500000845641]",NA,NA,NA,NA,NA,"",0,1,1,104,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"49","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","valid","a","top","nil","salient",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5325050000101328]",NA,NA,NA,NA,NA,"",0,2,2,177,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"50","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","l","top","nil","salient",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4995649999473244]",NA,NA,NA,NA,NA,"",0,3,3,209,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"51","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","top","bottom","Stein",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.4995799999451265]",NA,NA,NA,NA,NA,"",0,4,4,131,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"52","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5635949999559671]",NA,NA,NA,NA,NA,"",0,5,5,93,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"53","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","bottom","top","Kreis",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6833300000289455]",NA,NA,NA,NA,NA,"",0,6,6,116,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"54","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","l","bottom","nil","salient",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7345900000073016]",NA,NA,NA,NA,NA,"",0,7,7,180,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"55","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Tisch","learn","valid","a","bottom","top","Stein",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6494249999523163]",NA,NA,NA,NA,NA,"",0,8,8,101,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"56","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","bottom","top","Kreis",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.515889999922365]",NA,NA,NA,NA,NA,"",0,9,9,76,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"57","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","invalid","l","bottom","nil","nonsalient",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5172449999954551]",NA,NA,NA,NA,NA,"",0,10,10,199,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"58","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.4,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Markt","learn","valid","l","bottom","top","Kreis",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5341049999697134]",NA,NA,NA,NA,NA,"",0,11,11,36,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"59","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","top","bottom","Stein",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6188800000818446]",NA,NA,NA,NA,NA,"",0,12,12,99,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"60","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.4,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","l","top","nil","salient",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7381600000662729]",NA,NA,NA,NA,NA,"",0,13,13,152,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"61","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","a","top","nil","salient",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.5925700000952929]",NA,NA,NA,NA,NA,"",0,14,14,192,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"62","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","l","top","nil","salient",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5890600000275299]",NA,NA,NA,NA,NA,"",0,15,15,201,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"63","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","invalid","l","bottom","nil","nonsalient",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.8659950000001118]",NA,NA,NA,NA,NA,"",0,16,16,223,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"64","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","bottom","bottom","Stein",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6049599999096245]",NA,NA,NA,NA,NA,"",0,17,17,111,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"65","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","bottom","bottom","Stein",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.14907000004313886]",NA,NA,NA,NA,NA,"",0,18,18,39,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"66","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.55,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","l","top","nil","salient",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6797950000036508]",NA,NA,NA,NA,NA,"",0,19,19,185,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"67","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.5,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","bottom","nil","nonsalient",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6559000000124797]",NA,NA,NA,NA,NA,"",0,20,20,158,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"68","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.45,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Kreis","learn","valid","l","top","bottom","Kreis",3,NA,NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5666450000135228]",NA,NA,NA,NA,NA,"",0,21,21,106,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"69","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.35,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","valid","a","top","nil","salient",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.45670500001870096]",NA,NA,NA,NA,NA,"",0,22,22,145,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
"70","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",2702,20,"female","right","German","2020-10-12_14h20.53.787","OS_Exp2_v2_onlytarget","2020.1.3","Win32",60,"Chrome",1280,720,NA,NA,NA,NA,NA,NA,NA,"",NA,0.4,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Stein","learn","valid","a","bottom","bottom","Stein",3,NA,NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6861350000835955]",NA,NA,NA,NA,NA,"",0,23,23,87,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA
